"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name","ENTREZID"
"38","ENSG00000005700",11.2551254770569,-0.0043325934112842,0.566778826022612,-0.00764424006748508,0.99390083827129,0.999606199905259,"down","IBTK","25998"
"39","ENSG00000005801",14.2677208764488,-0.273441477495712,0.580708554340606,-0.470875580274867,0.637729587446313,0.999606199905259,"down","ZNF195","7748"
"40","ENSG00000005810",65.7921615486131,0.342593321882415,0.486508872839159,0.704187201937583,0.481316200028899,0.999606199905259,"up","MYCBP2","23077"
"41","ENSG00000005812",30.1311012888028,-0.34200885821206,0.569717399021123,-0.600313170704795,0.548297542743625,0.999606199905259,"down","FBXL3","26224"
"42","ENSG00000005844",10.8119347575483,0.108209450884324,0.818544934198879,0.132197325233256,0.894828216709138,0.999606199905259,"up","ITGAL","3683"
"43","ENSG00000005889",24.8604610737375,-0.0853774004279109,0.508286452848651,-0.167971032769849,0.866606067766928,0.999606199905259,"down","ZFX","7543"
"44","ENSG00000005893",19.4175302578327,0.320406026706937,0.603884898065404,0.530574663703936,0.595713556767944,0.999606199905259,"up","LAMP2","3920"
"45","ENSG00000006007",11.3869694565213,-0.192770519494108,0.616322656910744,-0.312775325282298,0.754451363059343,0.999606199905259,"down","GDE1","51573"
"46","ENSG00000006015",28.3444617036648,-0.106989809071281,0.414513214396173,-0.258109525475888,0.796322380335718,0.999606199905259,"down","REX1BD","55049"
"47","ENSG00000006016",19.3545982420878,-0.334352295247487,0.511542606334334,-0.653615732310987,0.51335940590078,0.999606199905259,"down","CRLF1","9244"
"48","ENSG00000006125",14.508738615225,-0.137059186170198,0.513436395693962,-0.266944819883578,0.789511647072592,0.999606199905259,"down","AP2B1","163"
"49","ENSG00000006194",18.4888090039641,-0.388515371296916,0.492382599927413,-0.789051788901946,0.430081738152952,0.999606199905259,"down","ZNF263","10127"
"50","ENSG00000006576",10.5815624423976,-0.0298767814394946,0.567721185432325,-0.0526257997871669,0.958030060191925,0.999606199905259,"down","PHTF2","57157"
"51","ENSG00000006625",10.0289144732671,-0.103119900961063,0.672939089241783,-0.153238090355623,0.878210520619029,0.999606199905259,"down","GGCT","79017"
"52","ENSG00000006652",89.3330910510855,0.607926331147878,0.674460916719544,0.901351458739406,0.367401481652208,0.999606199905259,"up","IFRD1","3475"
"53","ENSG00000006744",13.0368274257916,0.0803737815993517,0.486356300135796,0.1652569969319,0.868741704846632,0.999606199905259,"up","ELAC2","60528"
"54","ENSG00000007168",32.4437855852446,-0.320058288304847,0.381240123909121,-0.839518896969883,0.40117818953784,0.999606199905259,"down","PAFAH1B1","5048"
"55","ENSG00000007202",33.9052030749889,0.359350499831608,0.496873900400007,0.72322273225121,0.469543054924138,0.999606199905259,"up","KIAA0100","9703"
"56","ENSG00000007237",26.78583216126,-0.375683601116401,0.704140562200459,-0.533534952087377,0.593663322801301,0.999606199905259,"down","AC005747.1","8522"
"57","ENSG00000007255",9.61304505322951,-0.604792902289437,0.57672153900913,-1.0486740331019,0.294328169372883,0.999606199905259,"down","TRAPPC6A","79090"
"58","ENSG00000007312",74.5142881190449,-0.904785363017115,0.59021448505314,-1.53297722426391,0.125281466742813,0.999606199905259,"down","CD79B","974"
"59","ENSG00000007392",36.6882873607602,0.111599412758556,0.449983321660133,0.248007886929742,0.804128304521677,0.999606199905259,"up","LUC7L","55692"
"60","ENSG00000007541",17.7868074079936,0.0510528638169808,0.595992703267635,0.0856602162024374,0.931736528707811,0.999606199905259,"up","PIGQ","9091"
"61","ENSG00000007944",60.7621024487691,1.56369323076477,0.483796253220512,3.23213175041281,0.00122870390729509,0.231586112446979,"up","MYLIP","29116"
"62","ENSG00000007968",23.4362586419888,-1.91509599897644,0.699820266005242,-2.73655407253109,0.00620863904534609,0.664888799583427,"down","E2F2","1870"
"63","ENSG00000008018",91.6199813495145,-0.320417863892357,0.58760924294356,-0.54529071443339,0.585553589397748,0.999606199905259,"down","PSMB1","5689"
"64","ENSG00000008083",20.7304266018703,0.627428775310943,0.607448293938625,1.03289248084436,0.301654217958184,0.999606199905259,"up","JARID2","3720"
"65","ENSG00000008128",22.7206506323703,0.888990569488783,0.731529281029974,1.21524946785057,0.224270958502876,0.999606199905259,"up","CDK11A","728642"
"66","ENSG00000008130",29.710654535437,0.490974138624557,0.653132101478805,0.751722565026136,0.452217917518495,0.999606199905259,"up","NADK","65220"
"67","ENSG00000008282",36.6830437294889,0.253725685441854,0.383158598905906,0.662194940075355,0.507846296594686,0.999606199905259,"up","SYPL1","6856"
"68","ENSG00000008294",30.1972623754689,-0.172359515652482,0.480217270586171,-0.358919860258449,0.719655041883755,0.999606199905259,"down","SPAG9","9043"
"69","ENSG00000008324",13.992324032594,-0.215116283436393,0.651175846326731,-0.330350526128786,0.741135119424875,0.999606199905259,"down","SS18L2","51188"
"70","ENSG00000008405",22.7609715744819,-0.305113172752105,0.817175396182421,-0.373375378379593,0.708869081900111,0.999606199905259,"down","CRY1","1407"
"71","ENSG00000008513",28.7077695271158,0.947348376361516,0.500468445449646,1.89292329011946,0.0583680715023812,0.999606199905259,"up","ST3GAL1","6482"
"72","ENSG00000008710",14.414264629505,-0.0240494321189342,0.713516621433,-0.0337054966857454,0.973111995743243,0.999606199905259,"down","PKD1","5310"
"73","ENSG00000008838",16.8424548685408,0.203768706387641,0.654922102213094,0.311134264211075,0.755698553876982,0.999606199905259,"up","MED24","9862"
"74","ENSG00000008869",12.1222637871004,1.14576131894107,0.628515835862759,1.82296332656167,0.0683089455137393,0.999606199905259,"up","HEATR5B","54497"
"75","ENSG00000008952",20.4863072769877,-0.636603285432572,0.538204584671773,-1.1828276896244,0.236877444250546,0.999606199905259,"down","SEC62","7095"
"76","ENSG00000008988",1164.69471567287,0.10489050092019,0.424735061335863,0.246955126780191,0.804942952233102,0.999606199905259,"up","RPS20","6224"
"77","ENSG00000009307",93.0805944929804,-0.158096953449948,0.463846216241597,-0.340839157277079,0.733224670346248,0.999606199905259,"down","CSDE1","7812"
"78","ENSG00000009335",12.7618061502929,0.174960831053644,0.574779103403071,0.304396645629183,0.760825723024504,0.999606199905259,"up","UBE3C","9690"
"79","ENSG00000009413",18.9745708151298,0.701966773217799,0.596404927255825,1.1769969380496,0.239196728386244,0.999606199905259,"up","REV3L","5980"
"80","ENSG00000009954",17.1282992060608,-0.102347233655448,0.429647370796214,-0.23821217261444,0.811716536455446,0.999606199905259,"down","BAZ1B","9031"
"81","ENSG00000010017",30.653574279035,-0.158651425635018,0.453467589900133,-0.349862766752432,0.726441691024741,0.999606199905259,"down","RANBP9","10048"
"82","ENSG00000010244",98.1611424570689,-0.068681365872044,0.348729580829448,-0.19694734730758,0.84386874142672,0.999606199905259,"down","ZNF207","7756"
"83","ENSG00000010256",22.9388653497239,-0.28516399643771,0.484675290248694,-0.588360913326918,0.556290067507135,0.999606199905259,"down","UQCRC1","7384"
"84","ENSG00000010270",21.7144189528346,0.215059531662554,0.547930442543342,0.392494220004106,0.694693081225466,0.999606199905259,"up","STARD3NL","83930"
"85","ENSG00000010278",134.478019850036,-0.655851269217447,1.11771829646326,-0.586776892972699,0.557353557678808,0.999606199905259,"down","CD9","928"
"86","ENSG00000010292",11.3757558455346,-0.10400267651428,0.698053285497234,-0.148989595314629,0.881561843065009,0.999606199905259,"down","NCAPD2","9918"
"87","ENSG00000010322",18.9302462189904,0.0588211912142028,0.597834833334214,0.0983903712772109,0.921622320190204,0.999606199905259,"up","NISCH","11188"
"88","ENSG00000010404",14.8015422690277,0.064383413703729,0.571356275763543,0.112685230625478,0.910280110915678,0.999606199905259,"up","IDS","3423"
"89","ENSG00000010671",39.3868337057739,-0.0435618660562233,0.526090653096974,-0.0828029652300123,0.934008211314411,0.999606199905259,"down","BTK","695"
"90","ENSG00000010704",144.165490246532,0.177487068188328,0.500544452468264,0.354588023727186,0.72289824958306,0.999606199905259,"up","HFE","3077"
"91","ENSG00000010803",19.0309149622631,0.293641031786285,0.600963098903423,0.488617408160486,0.6251125861936,0.999606199905259,"up","SCMH1","22955"
"92","ENSG00000010810",19.3440842037094,-0.273169182015966,0.962893514881209,-0.283696148945054,0.77664324623021,0.999606199905259,"down","FYN","2534"
"93","ENSG00000011052",22.9944844505708,-0.0933126393477258,0.971662152586873,-0.0960340372415432,0.923493539673543,0.999606199905259,"down","NME1-NME2","654364"
"94","ENSG00000011243",28.6480436280799,-0.170284457460814,0.607278017380999,-0.280406095045557,0.779165961380207,0.999606199905259,"down","AKAP8L","26993"
"95","ENSG00000011258",12.7787229558107,0.186502008066764,0.454614995469075,0.41024165486299,0.681628687183093,0.999606199905259,"up","MBTD1","54799"
"96","ENSG00000011260",10.1925606229168,-0.0569930531307015,0.512652844820072,-0.111172801841575,0.911479318899842,0.999606199905259,"down","UTP18","51096"
"97","ENSG00000011275",24.6953911700073,0.183553441054057,0.405613489969552,0.452532880668824,0.650885139413843,0.999606199905259,"up","RNF216","54476"
"98","ENSG00000011295",14.2840605072562,-0.206145983017008,0.48399536366953,-0.42592553253829,0.6701621093453,0.999606199905259,"down","TTC19","54902"
"99","ENSG00000011304",26.5085451153179,0.623085482626266,0.619829605912495,1.00525285769301,0.314775108849287,0.999606199905259,"up","PTBP1","5725"
"100","ENSG00000011422",37.8150936032213,0.890366715473063,0.820479651008165,1.08517830317793,0.277842691843471,0.999606199905259,"up","PLAUR","5329"
"101","ENSG00000011426",9.6662543795018,-0.852396021355877,0.832771865659921,-1.02356486392634,0.306040848115291,0.999606199905259,"down","ANLN","54443"
"102","ENSG00000011454",14.2296567510261,-0.0905862039578733,0.57299403344103,-0.158092752578716,0.874383711400471,0.999606199905259,"down","RABGAP1","23637"
"103","ENSG00000011566",26.9556946626348,0.0695876658132772,0.568705024676594,0.122361615941146,0.90261263607174,0.999606199905259,"up","MAP4K3","8491"
"104","ENSG00000011600",13.7574136394333,0.307549779216325,0.769315600382855,0.399770626077608,0.689325467661499,0.999606199905259,"up","TYROBP","7305"
"105","ENSG00000012061",20.8282443304328,0.247393995168377,0.405029688432692,0.610804595894429,0.541328950454562,0.999606199905259,"up","ERCC1","2067"
"106","ENSG00000012124",47.6494610831675,-0.341712199281052,0.83726738463383,-0.408127923710412,0.683179760418216,0.999606199905259,"down","CD22","933"
"107","ENSG00000012223",105.796838248166,-0.676793521036512,0.907741966630731,-0.745579190911013,0.455921657107688,0.999606199905259,"down","LTF","4057"
"108","ENSG00000012660",27.8852562763299,-0.780312118456011,0.700061940359402,-1.11463296812766,0.265007736612446,0.999606199905259,"down","ELOVL5","60481"
"109","ENSG00000012779",25.4153635034489,1.32035951138954,0.771208353569069,1.71206588372528,0.0868845276602958,0.999606199905259,"up","ALOX5","240"
"110","ENSG00000012822",18.9361179665597,0.444523866131663,0.576198617401397,0.771476801066314,0.440424367992784,0.999606199905259,"up","CALCOCO1","57658"
"111","ENSG00000012963",10.3266123026005,0.0315030525535278,0.638585737229889,0.049332533936922,0.960654292740811,0.999606199905259,"up","UBR7","55148"
"112","ENSG00000012983",37.9316020874139,-0.119462078782992,0.521250282717835,-0.229183719882334,0.818726125510741,0.999606199905259,"down","MAP4K5","11183"
"113","ENSG00000013275",22.75469736717,-0.0103249030317739,0.573230117110365,-0.0180117944322629,0.985629444341637,0.999606199905259,"down","PSMC4","5704"
"114","ENSG00000013306",14.1695493791645,-0.387818740866287,0.539643520188481,-0.718657273473484,0.47235211516727,0.999606199905259,"down","SLC25A39","51629"
"115","ENSG00000013374",18.720284809852,0.569080001776214,0.443518467883313,1.28310328201696,0.199455894098474,0.999606199905259,"up","NUB1","51667"
"116","ENSG00000013441",255.823907934,0.656975514424988,0.576116075186498,1.14035268710791,0.254139395719203,0.999606199905259,"up","CLK1","1195"
"117","ENSG00000013573",15.3143079120304,-0.300096292570826,1.00550661668878,-0.29845282725147,0.765357574746269,0.999606199905259,"down","DDX11","1663"
"118","ENSG00000013810",11.2306037140192,0.315157663157478,0.620238339766319,0.508123479235768,0.611366750272704,0.999606199905259,"up","TACC3","10460"
"119","ENSG00000014138",10.1844138424831,-0.874264069443775,0.582590687455698,-1.50064889169767,0.133446398540013,0.999606199905259,"down","POLA2","23649"
"120","ENSG00000014216",16.2228648717989,0.397178186046339,0.516710441241027,0.768666847707592,0.44209111043988,0.999606199905259,"up","CAPN1","823"
"121","ENSG00000014641",48.6177911849183,-0.485082868759555,0.519484591540426,-0.933777202748479,0.350418831454876,0.999606199905259,"down","MDH1","4190"
"122","ENSG00000015133",22.0306329890565,0.0824411673493849,0.803646991690233,0.102583806325206,0.918293295706857,0.999606199905259,"up","CCDC88C","440193"
"123","ENSG00000015153",18.0543759201316,0.114961648913707,0.476442505002822,0.241291756521652,0.809328999515573,0.999606199905259,"up","YAF2","10138"
"124","ENSG00000015171",10.0502349931207,0.336761702162006,0.556417001431866,0.605232588679703,0.545024465292645,0.999606199905259,"up","ZMYND11","10771"
"125","ENSG00000015413",81.7971974300884,0.737631497792632,1.7378232472231,0.424457147164596,0.671232451264301,0.999606199905259,"up","DPEP1","1800"
"126","ENSG00000015475",10.9789767719336,-0.0236011443115015,0.616014587121681,-0.0383126387019137,0.969438413958508,0.999606199905259,"down","BID","637"
"127","ENSG00000015479",89.0457777334812,-0.0300810855941149,0.548095834909289,-0.0548828939725356,0.956231759969104,0.999606199905259,"down","MATR3","9782"
"128","ENSG00000015568",27.9129585255904,0.870283781549181,0.90150057786958,0.965372405645962,0.334358317580776,0.999606199905259,"up","RGPD5","84220"
"129","ENSG00000017260",21.7907773026686,0.377166823199738,0.417822737220597,0.902695783644265,0.366687374829144,0.999606199905259,"up","ATP2C1","27032"
"130","ENSG00000018189",18.6339019564974,0.0470201970138756,0.535668355557922,0.087778560234162,0.930052678432057,0.999606199905259,"up","RUFY3","22902"
"131","ENSG00000018610",13.2754033145511,-0.072126787418863,0.490143827973947,-0.147154331652008,0.88301020615233,0.999606199905259,"down","CXorf56","63932"
"132","ENSG00000019582",258.837017536207,0.575699810717336,0.5159011215037,1.11591114405671,0.264460171123237,0.999606199905259,"up","CD74","972"
"133","ENSG00000019995",15.2502713538326,-0.388624549171662,0.581731930422248,-0.668047478311153,0.504103286246158,0.999606199905259,"down","ZRANB1","54764"
"134","ENSG00000020426",11.126179355295,0.438153726106795,0.519487474937352,0.84343462979475,0.398985411204801,0.999606199905259,"up","MNAT1","4331"
"135","ENSG00000020922",10.5160126226148,0.287397691184011,0.568105459553435,0.50588792336184,0.612935330681927,0.999606199905259,"up","MRE11","4361"
"136","ENSG00000021355",85.3485708175997,0.928641175414657,0.641594296697299,1.44739624431666,0.147785977032382,0.999606199905259,"up","SERPINB1","1992"
"137","ENSG00000021776",12.7406711293562,-0.117106236997518,0.467557010364205,-0.250464081174396,0.802228478678042,0.999606199905259,"down","AQR","9716"
"138","ENSG00000022267",43.7889811608914,0.313879210005338,0.817980425731407,0.383724597962939,0.701182579223199,0.999606199905259,"up","FHL1","2273"
"139","ENSG00000022277",10.9122278587413,0.393155531057135,0.486165227568301,0.808687065143714,0.418695170197853,0.999606199905259,"up","RTF2","51507"
"140","ENSG00000022840",39.6046212456921,0.282680586067751,0.589773201370215,0.479303883952342,0.631722459494665,0.999606199905259,"up","RNF10","9921"
"141","ENSG00000023041",10.7129552152235,0.258937167109002,0.533758893688335,0.485120098551832,0.627591155885579,0.999606199905259,"up","ZDHHC6","64429"
"142","ENSG00000023171",12.6870660204225,2.10890364120568,1.05012116869431,2.00824790897971,0.0446169542846063,0.999606199905259,"up","GRAMD1B","57476"
"143","ENSG00000023191",17.9509775634467,0.224303395958708,0.453845148020237,0.494228916927202,0.621144519823676,0.999606199905259,"up","RNH1","6050"
"144","ENSG00000023287",44.1755140730249,-0.456570295809246,0.588577321274494,-0.775718464348232,0.437915235247927,0.999606199905259,"down","RB1CC1","9821"
"145","ENSG00000023697",9.84927053166398,0.286385970518806,0.615289424822807,0.465449199945668,0.641609807951407,0.999606199905259,"up","DERA","51071"
"146","ENSG00000023734",42.7777894370108,0.236908346023128,0.554590855656832,0.427176798186736,0.669250559313209,0.999606199905259,"up","STRAP","11171"
"147","ENSG00000023892",20.9454964444337,0.0785457271105808,0.514520270171358,0.152658178237412,0.878667843031325,0.999606199905259,"up","DEF6","50619"
"148","ENSG00000023902",24.1846890763913,-0.158110840135764,0.495739914362699,-0.318939095995576,0.74977269693763,0.999606199905259,"down","PLEKHO1","51177"
"149","ENSG00000024048",9.65768895726286,0.0578239247287392,0.594913451499842,0.0971972050437904,0.922569787589381,0.999606199905259,"up","UBR2","23304"
"150","ENSG00000025156",13.7241466761395,-1.08763964477175,0.667255936140303,-1.63001868677726,0.103097547596274,0.999606199905259,"down","HSF2","3298"
"151","ENSG00000025293",23.9977613918348,0.6329169536796,0.383683403843932,1.6495812624125,0.0990286099937666,0.999606199905259,"up","PHF20","51230"
"152","ENSG00000025770",43.0329772543178,-0.375190407705019,0.407891394871925,-0.919829181056458,0.357662031542734,0.999606199905259,"down","NCAPH2","29781"
"153","ENSG00000025796",25.5691227199041,-0.251049556591634,0.462326768667096,-0.543013239997801,0.587120686507779,0.999606199905259,"down","SEC63","11231"
"154","ENSG00000026025",269.558378266688,0.146607999897365,0.640144765973996,0.22902319551781,0.818850887792917,0.999606199905259,"up","VIM","7431"
"155","ENSG00000026297",65.3343754241588,1.0609587978597,0.66294516047794,1.60037188761559,0.109516107771327,0.999606199905259,"up","RNASET2","8635"
"156","ENSG00000026508",93.1446278548426,0.893869767819814,0.477816413672787,1.87073893286543,0.0613812756195347,0.999606199905259,"up","CD44","960"
"157","ENSG00000027075",48.0866424364225,1.44811714464975,0.869234477676284,1.66596836853617,0.0957197148109106,0.999606199905259,"up","PRKCH","5583"
"158","ENSG00000027697",36.6306373358583,-0.606229113694054,0.760267759823266,-0.797388953906161,0.425225172532401,0.999606199905259,"down","IFNGR1","3459"
"159","ENSG00000028116",12.3200645290457,0.166084359974955,0.530325855423991,0.313174170703354,0.75414834088943,0.999606199905259,"up","VRK2","7444"
"160","ENSG00000028203",27.2778199606279,-0.189699100803771,0.411880555751219,-0.460568235511345,0.645108405407935,0.999606199905259,"down","VEZT","55591"
"161","ENSG00000028528",11.8490294631648,-0.254783430528678,0.499821753429308,-0.509748582931001,0.610227611800976,0.999606199905259,"down","SNX1","6642"
"162","ENSG00000029363",100.532125114633,0.411422167634441,0.419429898266757,0.98090805956989,0.326638082660093,0.999606199905259,"up","BCLAF1","9774"
"163","ENSG00000029725",12.0158888199156,0.669307863292802,0.521878837252969,1.28249665538434,0.199668477476044,0.999606199905259,"up","RABEP1","9135"
"164","ENSG00000030066",18.0825843561444,-0.281164450839475,0.510965002679567,-0.550261660514931,0.582139916760767,0.999606199905259,"down","NUP160","23279"
"165","ENSG00000030582",18.8509872984521,0.117329789885435,0.532177355588751,0.220471218200617,0.825504185461862,0.999606199905259,"up","GRN","2896"
"166","ENSG00000031003",23.0508354632143,0.308622451455664,0.418110832812505,0.738135506749861,0.460432109041222,0.999606199905259,"up","FAM13B","51306"
"167","ENSG00000031698",24.414606843921,-0.276022379272365,0.401808332312894,-0.686950361839242,0.492114009119215,0.999606199905259,"down","SARS","6301"
"168","ENSG00000032219",16.7401892489221,0.070099288978943,0.519600043443336,0.134910090681291,0.892682961283492,0.999606199905259,"up","ARID4A","5926"
"169","ENSG00000032389",19.0494642232376,-1.45294768174573,0.72709330517414,-1.99829605279854,0.0456845731947707,0.999606199905259,"down","EIPR1","7260"
"170","ENSG00000032444",10.5486000715232,0.282936756974254,0.656632648418257,0.430890479868482,0.666548005998188,0.999606199905259,"up","PNPLA6","10908"
"171","ENSG00000033030",16.8508441961721,0.182922555211549,0.489564348815754,0.373643537675967,0.708669537816871,0.999606199905259,"up","ZCCHC8","55596"
"172","ENSG00000033170",10.6412159917763,0.604138481274984,0.709223847518433,0.851830467050506,0.394308193759394,0.999606199905259,"up","FUT8","2530"
"173","ENSG00000033178",19.1411799931225,-0.0674451636640063,0.417534862189125,-0.161531813919424,0.871674556470554,0.999606199905259,"down","UBA6","55236"
"174","ENSG00000033327",24.6767660997293,-0.0915262414303243,0.534270679201637,-0.17131062024046,0.863979530162602,0.999606199905259,"down","GAB2","9846"
"175","ENSG00000033800",20.1276648684996,0.099796393988006,0.448993804336075,0.222266750730724,0.824106233811906,0.999606199905259,"up","PIAS1","8554"
"176","ENSG00000033867",19.1555664817306,-0.340888098817093,0.513813909586805,-0.663446614536429,0.507044559756505,0.999606199905259,"down","SLC4A7","9497"
"177","ENSG00000034152",24.639282888934,-0.893641967531832,0.958304493812269,-0.932524028951173,0.351065774494661,0.999606199905259,"down","MAP2K3","5606"
"178","ENSG00000034510",1474.78157310595,-0.0535722876077918,0.580911570626021,-0.0922210717029779,0.926522396585744,0.999606199905259,"down","TMSB10","9168"
"179","ENSG00000034677",40.2644683843706,0.0163221296379493,0.461662760834133,0.035355092553834,0.971796593255712,0.999606199905259,"up","RNF19A","25897"
"180","ENSG00000034713",25.9304607127114,-0.217894166151261,0.450107533455447,-0.484093577546906,0.628319459066589,0.999606199905259,"down","GABARAPL2","11345"
"181","ENSG00000035403",11.4501619211676,0.672707892705924,0.59687669185531,1.12704667795773,0.259722746059963,0.999606199905259,"up","VCL","7414"
"182","ENSG00000035681",11.8591763823973,-0.228718678893921,0.558409874009,-0.409589245354632,0.682107287453061,0.999606199905259,"down","NSMAF","8439"
"183","ENSG00000035687",15.6371030278824,0.100609986942207,0.499091652637354,0.201586194460582,0.840240238884686,0.999606199905259,"up","ADSS","159"
"184","ENSG00000035720",14.9356878518327,1.94624989335235,0.832861947803323,2.33682172475953,0.0194484557292879,0.999606199905259,"up","STAP1","26228"
"185","ENSG00000035928",19.7578002623061,-0.329449505346191,0.406723004951137,-0.810009518359479,0.417934705203362,0.999606199905259,"down","RFC1","5981"
"186","ENSG00000036054",15.080767566376,-0.0895611638420516,0.488638302923237,-0.183287235786183,0.854572649115734,0.999606199905259,"down","TBC1D23","55773"
"187","ENSG00000036257",34.2569836057923,0.184282617785568,0.379052830224391,0.486166051514448,0.626849438944653,0.999606199905259,"up","CUL3","8452"
"188","ENSG00000036549",14.5156129886737,-0.220896567724985,0.521899745867607,-0.423254790741018,0.672109375197444,0.999606199905259,"down","AC118549.1","26009"
